Well_id,titer,dcm,yield,Yeast_extract_source,Yeast_extract,Glycerol,Tryptone,Magnesium_sulfate,pH,Buffer_capacity,Osmolality,Category,Run_number,Replicate,Dipotassium_phosphate,Potassium_phosphate,Sodium_chloride,Well_bottom,Well_volume,Well_fill_volume,Well_cover,Shake_speed,Temperature,Time,Inoculum_amount,Inoculum_age,Antibiotic_conc,Flask_baffles,Flask_volume,Flask_fill_volume,Flask_cover,Exp_number,Random,Plate,Exp_plate,Row,Column,Well,Starter_culture,Exp_date,Plate_streak_date,Media_number,Strain
e28-30-1-1-E6,5.494426934650546,9.0266911055,0.6086867125986808,1,24,5,12,0.12,7.2,90,750,Exp,30,1,12.7,2.2799999999999998,6.63,Round,2.5,0.1,Aeraseal,460,37,24,0.04,112,0.1,"NA","NA","NA","NA",e28,46,1,2,E,6,E6,10,2017-10-16T00:00:00Z,2017-10-05T00:00:00Z,"NA","NA"
e28-31-1-3-E4,3.7937585207196403,9.302065350500001,0.40784045024105525,1,24,5,12,0.12,7.2,90,750,Exp,31,1,12.7,2.2799999999999998,6.63,Round,2.5,0.1,Aeraseal,460,30,72,0.04,112,0.1,"NA","NA","NA","NA",e28,44,3,3,E,4,E4,10,2017-10-16T00:00:00Z,2017-10-05T00:00:00Z,"NA","NA"
e28-32-1-3-D3,5.592223764270376,9.6244547105,0.5810431793262452,1,24,5,12,0.12,7.2,90,750,Exp,32,1,12.7,2.2799999999999998,6.63,Round,2.5,0.1,Aeraseal,460,37,72,0.04,112,0.1,"NA","NA","NA","NA",e28,34,3,4,D,3,D3,10,2017-10-16T00:00:00Z,2017-10-05T00:00:00Z,"NA","NA"
e28-4-1-3-B4,5.273085540792895,10.7662503605,0.4897792048510383,1,24,5,12,0.12,7.2,90,750,Exp,4,1,12.7,2.2799999999999998,6.63,Round,2.5,0.1,Aeraseal,460,37,72,2.5000000000000001E-3,3,6.2500000000000003E-3,"NA","NA","NA","NA",e28,4,3,4,B,4,B4,12,2017-10-16T00:00:00Z,2017-10-05T00:00:00Z,"NA","NA"
e28-5-1-1-B6,6.5439700681241675,10.158412087999999,0.644192223295851,1,24,5,12,0.12,7.2,90,750,Exp,5,1,12.7,2.2799999999999998,6.63,Round,2.5,0.1,Aeraseal,460,30,24,0.04,3,6.2500000000000003E-3,"NA","NA","NA","NA",e28,10,1,1,B,6,B6,12,2017-10-16T00:00:00Z,2017-10-05T00:00:00Z,"NA","NA"
e28-6-1-1-D3,5.910559795917214,9.5640067055,0.6180003818397797,1,24,5,12,0.12,7.2,90,750,Exp,6,1,12.7,2.2799999999999998,6.63,Round,2.5,0.1,Aeraseal,460,37,24,0.04,3,6.2500000000000003E-3,"NA","NA","NA","NA",e28,22,1,2,D,3,D3,12,2017-10-16T00:00:00Z,2017-10-05T00:00:00Z,"NA","NA"
e28-7-1-3-C3,5.433675313253888,10.252442318,0.529988381764811,1,24,5,12,0.12,7.2,90,750,Exp,7,1,12.7,2.2799999999999998,6.63,Round,2.5,0.1,Aeraseal,460,30,72,0.04,3,6.2500000000000003E-3,"NA","NA","NA","NA",e28,21,3,3,C,3,C3,12,2017-10-16T00:00:00Z,2017-10-05T00:00:00Z,"NA","NA"
e28-8-1-3-D4,5.030783051419041,10.5513241205,0.47679163240230793,1,24,5,12,0.12,7.2,90,750,Exp,8,1,12.7,2.2799999999999998,6.63,Round,2.5,0.1,Aeraseal,460,37,72,0.04,3,6.2500000000000003E-3,"NA","NA","NA","NA",e28,37,3,4,D,4,D4,12,2017-10-16T00:00:00Z,2017-10-05T00:00:00Z,"NA","NA"
e28-9-1-1-B4,6.341084998672921,11.259909068,0.5631559687008407,1,24,5,12,0.12,7.2,90,750,Exp,9,1,12.7,2.2799999999999998,6.63,Round,2.5,0.1,Aeraseal,460,30,24,2.5000000000000001E-3,112,6.2500000000000003E-3,"NA","NA","NA","NA",e28,7,1,1,B,4,B4,10,2017-10-16T00:00:00Z,2017-10-05T00:00:00Z,"NA","NA"
e30-1-1-1-D6,6.8920288949781625,10.1416209755,0.679578630637828,2,20,7,12,0.24,7.5,90,750,Exp,1,1,14.6,0.82699999999999996,6.37,Round,2.5,0.1,Aeraseal,460,30,24,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,5,1,1,D,6,D6,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,1,"NA"
e30-10-1-1-C3,4.997537356998336,11.1893863955,0.44663194033661935,2,20,7,12,0,6.7,90,750,Exp,10,1,9.08,5.14,7.29,Round,10,0.1,Aeraseal,460,37,24,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,2,1,6,C,3,C3,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,7,"NA"
e30-11-1-1-E9,9.754514924147792,11.615880653,0.8397568135850741,2,20,7,12,0.24,6.7,90,750,Exp,11,1,9.08,5.14,7.29,Round,2.5,0.3,Aeraseal,460,37,24,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,8,1,5,E,9,E9,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,6,"NA"
e30-12-1-1-C5,4.983234425774958,9.762141833,0.5104652760657096,2,20,3,12,0,6.7,90,750,Exp,12,1,9.08,5.14,8.56,Round,10,0.3,Aeraseal,460,37,24,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,4,1,6,C,5,C5,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,5,"NA"
e30-13-1-2-E8,6.2037573256426555,10.265875208,0.6043086634063295,2,20,7,12,0,7.5,90,750,Exp,13,1,14.6,0.82699999999999996,6.37,Round,2.5,0.1,Aeraseal,460,37,48,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,3,2,7,E,8,E8,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,4,"NA"
e30-14-1-2-C4,3.4579315906692143,9.993859185500002,0.34600563470879153,2,20,3,12,0.24,7.5,90,750,Exp,14,1,14.6,0.82699999999999996,7.64,Round,10,0.1,Aeraseal,460,37,48,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,3,2,8,C,4,C4,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,3,"NA"
e30-15-1-2-F3,6.329006547570959,7.680043883,0.8240846854508733,2,20,3,12,0,7.5,90,750,Exp,15,1,14.6,0.82699999999999996,7.64,Round,2.5,0.3,Aeraseal,460,37,48,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,6,2,7,F,3,F3,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,2,"NA"
e30-16-1-2-C3,9.429809208456778,10.5513241205,0.8937086095323099,2,20,7,12,0.24,7.5,90,750,Exp,16,1,14.6,0.82699999999999996,6.37,Round,10,0.3,Aeraseal,460,37,48,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,2,2,8,C,3,C3,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,1,"NA"
e30-17-1-1-D2,8.362677431300941,12.2640175955,0.6818872662388737,2,28,7,12,0,6.7,90,750,Exp,17,1,9.08,5.14,5.89,Round,2.5,0.1,Aeraseal,460,30,24,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,1,1,1,D,2,D2,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,9,"NA"
e30-18-1-1-B2,4.2873930062953995,11.078565053,0.3869989466852842,2,28,3,12,0.24,6.7,90,750,Exp,18,1,9.08,5.14,7.16,Round,10,0.1,Aeraseal,460,30,24,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,1,1,2,B,2,B2,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,10,"NA"
e30-19-1-1-D3,8.842748925253888,11.212893953000002,0.7886232548278063,2,28,3,12,0,6.7,90,750,Exp,19,1,9.08,5.14,7.16,Round,2.5,0.3,Aeraseal,460,30,24,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,2,1,1,D,3,D3,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,11,"NA"
e30-2-1-1-B8,4.1152774892419774,8.522957730500002,0.48284616906114275,2,20,3,12,0,7.5,90,750,Exp,2,1,14.6,0.82699999999999996,7.64,Round,10,0.1,Aeraseal,460,30,24,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,7,1,2,B,8,B8,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,2,"NA"
e30-20-1-1-B4,9.856618288616353,13.489768807999999,0.7306736259831945,2,28,7,12,0.24,6.7,90,750,Exp,20,1,9.08,5.14,5.89,Round,10,0.3,Aeraseal,460,30,24,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,3,1,2,B,4,B4,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,12,"NA"
e30-21-1-2-D8,3.3345382153937013,7.703551440499999,0.43285726604783636,2,28,3,12,0.24,7.5,90,750,Exp,21,1,14.6,0.82699999999999996,6.23,Round,2.5,0.1,Aeraseal,460,30,48,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,7,2,3,D,8,D8,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,13,"NA"
e30-22-1-2-B6,7.094415622252948,13.1707376705,0.5386498311437118,2,28,7,12,0,7.5,90,750,Exp,22,1,14.6,0.82699999999999996,4.96,Round,10,0.1,Aeraseal,460,30,48,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,5,2,4,B,6,B6,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,14,"NA"
e30-23-1-2-D4,10.8429920213818,10.5513241205,1.027642777110327,2,28,7,12,0.24,7.5,90,750,Exp,23,1,14.6,0.82699999999999996,4.96,Round,2.5,0.3,Aeraseal,460,30,48,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,3,2,3,D,4,D4,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,15,"NA"
e30-24-1-2-B3,6.263352358478219,9.4229613605,0.6646904427236102,2,28,3,12,0,7.5,90,750,Exp,24,1,14.6,0.82699999999999996,6.23,Round,10,0.3,Aeraseal,460,30,48,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,2,2,4,B,3,B3,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,16,"NA"
e30-25-1-1-E3,4.344795230067097,8.620346182999999,0.504016328095428,2,28,3,12,0,7.5,90,750,Exp,25,1,14.6,0.82699999999999996,6.23,Round,2.5,0.1,Aeraseal,460,37,24,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,2,1,5,E,3,E3,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,16,"NA"
e30-26-1-1-C4,6.535223777048607,12.5259589505,0.5217344079502784,2,28,7,12,0.24,7.5,90,750,Exp,26,1,14.6,0.82699999999999996,4.96,Round,10,0.1,Aeraseal,460,37,24,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,3,1,6,C,4,C4,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,15,"NA"
e30-27-1-1-E6,10.929745722403304,11.696477993,0.9344475943052633,2,28,7,12,0,7.5,90,750,Exp,27,1,14.6,0.82699999999999996,4.96,Round,2.5,0.3,Aeraseal,460,37,24,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,5,1,5,E,6,E6,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,14,"NA"
e30-28-1-1-C9,5.41489308572546,9.503558700500001,0.5697753080054708,2,28,3,12,0.24,7.5,90,750,Exp,28,1,14.6,0.82699999999999996,6.23,Round,10,0.3,Aeraseal,460,37,24,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,8,1,6,C,9,C9,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,13,"NA"
e30-29-1-2-F5,7.488942991650639,12.274092263,0.6101423087901909,2,28,7,12,0.24,6.7,90,750,Exp,29,1,9.08,5.14,5.89,Round,2.5,0.1,Aeraseal,460,37,48,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,8,2,7,F,5,F5,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,12,"NA"
e30-3-1-1-D5,5.903617007036585,8.3953452755,0.7032012160673147,2,20,3,12,0.24,7.5,90,750,Exp,3,1,14.6,0.82699999999999996,7.64,Round,2.5,0.3,Aeraseal,460,30,24,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,4,1,1,D,5,D5,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,3,"NA"
e30-30-1-2-C5,4.921256084997346,13.892755507999999,0.35423182119367835,2,28,3,12,0,6.7,90,750,Exp,30,1,9.08,5.14,7.16,Round,10,0.1,Aeraseal,460,37,48,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,4,2,8,C,5,C5,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,11,"NA"
e30-31-1-2-E6,8.121513529979506,8.905795095499998,0.9119358173963847,2,28,3,12,0.24,6.7,90,750,Exp,31,1,9.08,5.14,7.16,Round,2.5,0.3,Aeraseal,460,37,48,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,1,2,7,E,6,E6,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,10,"NA"
e30-32-1-2-C7,9.80307422168313,12.932303873,0.7580299935690452,2,28,7,12,0,6.7,90,750,Exp,32,1,9.08,5.14,5.89,Round,10,0.3,Aeraseal,460,37,48,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,6,2,8,C,7,C7,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,9,"NA"
e30-33-1-1-D9,7.134675835550864,7.122578947999999,1.0016983858851098,1,20,7,12,0,6.7,90,750,Exp,33,1,9.08,5.14,7.29,Round,2.5,0.1,Aeraseal,460,30,24,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,8,1,1,D,9,D9,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,17,"NA"
e30-34-1-1-B3,4.123156647161492,10.124829863,0.4072321908567652,1,20,3,12,0.24,6.7,90,750,Exp,34,1,9.08,5.14,8.56,Round,10,0.1,Aeraseal,460,30,24,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,2,1,2,B,3,B3,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,18,"NA"
e30-35-1-1-D8,5.226745790047991,6.877428705500001,0.759985455882381,1,20,3,12,0,6.7,90,750,Exp,35,1,9.08,5.14,8.56,Round,2.5,0.3,Aeraseal,460,30,24,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,7,1,1,D,8,D8,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,19,"NA"
e30-36-1-1-B9,8.506305894804889,11.6998362155,0.7270448695286601,1,20,7,12,0.24,6.7,90,750,Exp,36,1,9.08,5.14,7.29,Round,10,0.3,Aeraseal,460,30,24,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,8,1,2,B,9,B9,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,20,"NA"
e30-37-1-2-E5,3.727118583876929,8.093105250499999,0.4605301016747143,1,20,3,12,0.24,7.5,90,750,Exp,37,1,14.6,0.82699999999999996,7.64,Round,2.5,0.1,Aeraseal,460,30,48,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,12,2,3,E,5,E5,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,21,"NA"
e30-38-1-2-B4,2.827526206768603,6.437501558,0.43922726562369285,1,20,7,12,0,7.5,90,750,Exp,38,1,14.6,0.82699999999999996,6.37,Round,10,0.1,Aeraseal,460,30,48,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,3,2,4,B,4,B4,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,22,"NA"
e30-39-1-2-E2,9.201683352621252,9.5640067055,0.9621159453317418,1,20,7,12,0.24,7.5,90,750,Exp,39,1,14.6,0.82699999999999996,6.37,Round,2.5,0.3,Aeraseal,460,30,48,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,9,2,3,E,2,E2,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,23,"NA"
e30-4-1-1-B6,8.45007740250899,11.280058403000002,0.749116458498268,2,20,7,12,0,7.5,90,750,Exp,4,1,14.6,0.82699999999999996,6.37,Round,10,0.3,Aeraseal,460,30,24,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,5,1,2,B,6,B6,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,4,"NA"
e30-40-1-2-B9,3.0761964586080293,6.7968313655,0.4525927293448059,1,20,3,12,0,7.5,90,750,Exp,40,1,14.6,0.82699999999999996,7.64,Round,10,0.3,Aeraseal,460,30,48,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,8,2,4,B,9,B9,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,24,"NA"
e30-41-1-1-E4,2.3609567199647614,6.3266802155,0.3731746570943406,1,20,3,12,0,7.5,90,750,Exp,41,1,14.6,0.82699999999999996,7.64,Round,2.5,0.1,Aeraseal,460,37,24,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,3,1,5,E,4,E4,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,24,"NA"
e30-42-1-1-C7,5.727980295555767,11.0886397205,0.5165629364768907,1,20,7,12,0.24,7.5,90,750,Exp,42,1,14.6,0.82699999999999996,6.37,Round,10,0.1,Aeraseal,460,37,24,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,6,1,6,C,7,C7,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,23,"NA"
e30-43-1-1-E5,5.739380647902679,8.3953452755,0.6836384281480143,1,20,7,12,0,7.5,90,750,Exp,43,1,14.6,0.82699999999999996,6.37,Round,2.5,0.3,Aeraseal,460,37,24,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,4,1,5,E,5,E5,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,22,"NA"
e30-44-1-1-C8,4.705922466498322,7.491983423000001,0.6281277200976425,1,20,3,12,0.24,7.5,90,750,Exp,44,1,14.6,0.82699999999999996,7.64,Round,10,0.3,Aeraseal,460,37,24,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,7,1,6,C,8,C8,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,21,"NA"
e30-45-1-2-E7,6.079344872779076,9.983784518,0.6089218834619761,1,20,7,12,0.24,6.7,90,750,Exp,45,1,9.08,5.14,7.29,Round,2.5,0.1,Aeraseal,460,37,48,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,2,2,7,E,7,E7,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,20,"NA"
e30-46-1-2-C8,2.5396783188453904,11.5453579805,0.21997397769171667,1,20,3,12,0,6.7,90,750,Exp,46,1,9.08,5.14,8.56,Round,10,0.1,Aeraseal,460,37,48,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,7,2,8,C,8,C8,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,19,"NA"
e30-47-1-2-E9,7.286583919011463,8.4759426155,0.859678297690035,1,20,3,12,0.24,6.7,90,750,Exp,47,1,9.08,5.14,8.56,Round,2.5,0.3,Aeraseal,460,37,48,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,4,2,7,E,9,E9,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,18,"NA"
e30-48-1-2-C6,4.745682873142589,7.800939893,0.6083475758351916,1,20,7,12,0,6.7,90,750,Exp,48,1,9.08,5.14,7.29,Round,10,0.3,Aeraseal,460,37,48,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,5,2,8,C,6,C6,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,17,"NA"
e30-49-1-1-D7,8.067632500635202,11.125580167999999,0.7251426333558557,1,28,7,12,0.24,7.5,90,750,Exp,49,1,14.6,0.82699999999999996,4.96,Round,2.5,0.1,Aeraseal,460,30,24,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,6,1,1,D,7,D7,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,25,"NA"
e30-5-1-2-D3,4.108080446499452,8.499450173,0.4833348467115547,2,20,3,12,0,6.7,90,750,Exp,5,1,9.08,5.14,8.56,Round,2.5,0.1,Aeraseal,460,30,48,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,2,2,3,D,3,D3,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,5,"NA"
e30-50-1-1-B5,1.6852592344519652,5.5475725955,0.3037831782172602,1,28,3,12,0,7.5,90,750,Exp,50,1,14.6,0.82699999999999996,6.23,Round,10,0.1,Aeraseal,460,30,24,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,4,1,2,B,5,B5,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,26,"NA"
e30-51-1-1-D4,7.997965500816259,9.4431106955,0.8469630144892396,1,28,3,12,0.24,7.5,90,750,Exp,51,1,14.6,0.82699999999999996,6.23,Round,2.5,0.3,Aeraseal,460,30,24,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,3,1,1,D,4,D4,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,27,"NA"
e30-52-1-1-B7,4.58447609213727,10.1147551955,0.45324637161528913,1,28,7,12,0,7.5,90,750,Exp,52,1,14.6,0.82699999999999996,4.96,Round,10,0.3,Aeraseal,460,30,24,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,6,1,2,B,7,B7,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,28,"NA"
e30-53-1-2-D9,4.174872522077539,7.824447450499999,0.5335677117763449,1,28,3,12,0,6.7,90,750,Exp,53,1,9.08,5.14,7.16,Round,2.5,0.1,Aeraseal,460,30,48,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,8,2,3,D,9,D9,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,29,"NA"
e30-54-1-2-B8,6.9943145679700685,12.515884283,0.5588350299363397,1,28,7,12,0.24,6.7,90,750,Exp,54,1,9.08,5.14,5.89,Round,10,0.1,Aeraseal,460,30,48,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,7,2,4,B,8,B8,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,30,"NA"
e30-55-1-2-D5,10.007043332825688,10.326323212999998,0.9690809716499711,1,28,7,12,0,6.7,90,750,Exp,55,1,9.08,5.14,5.89,Round,2.5,0.3,Aeraseal,460,30,48,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,4,2,3,D,5,D5,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,31,"NA"
e30-56-1-2-B5,6.709068141502697,10.9610272655,0.6120838840187535,1,28,3,12,0.24,6.7,90,750,Exp,56,1,9.08,5.14,7.16,Round,10,0.3,Aeraseal,460,30,48,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,4,2,4,B,5,B5,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,32,"NA"
e30-57-1-1-E8,4.618613649551946,10.830056588,0.42646255926949606,1,28,3,12,0.24,6.7,90,750,Exp,57,1,9.08,5.14,7.16,Round,2.5,0.1,Aeraseal,460,37,24,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,7,1,5,E,8,E8,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,32,"NA"
e30-58-1-1-C6,4.320202178346545,8.4490768355,0.5113223920741967,1,28,7,12,0,6.7,90,750,Exp,58,1,9.08,5.14,5.89,Round,10,0.1,Aeraseal,460,37,24,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,5,1,6,C,6,C6,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,31,"NA"
e30-59-1-1-E2,9.100626720376363,14.027084408,0.6487896169774273,1,28,7,12,0.24,6.7,90,750,Exp,59,1,9.08,5.14,5.89,Round,2.5,0.3,Aeraseal,460,37,24,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,1,1,5,E,2,E2,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,30,"NA"
e30-6-1-2-B7,7.805460241646671,12.045733133,0.6479854862684239,2,20,7,12,0.24,6.7,90,750,Exp,6,1,9.08,5.14,7.29,Round,10,0.1,Aeraseal,460,30,48,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,6,2,4,B,7,B7,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,6,"NA"
e30-60-1-1-C2,3.899880371116892,8.972959545499998,0.43462587247177653,1,28,3,12,0,6.7,90,750,Exp,60,1,9.08,5.14,7.16,Round,10,0.3,Aeraseal,460,37,24,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,1,1,6,C,2,C2,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,29,"NA"
e30-61-1-2-F4,4.136904462460002,9.036765772999999,0.457785956433686,1,28,7,12,0,7.5,90,750,Exp,61,1,14.6,0.82699999999999996,4.96,Round,2.5,0.1,Aeraseal,460,37,48,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,7,2,7,F,4,F4,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,28,"NA"
e30-62-1-2-C2,3.4617620928720756,11.169237060499999,0.30993720288331916,1,28,3,12,0.24,7.5,90,750,Exp,62,1,14.6,0.82699999999999996,6.23,Round,10,0.1,Aeraseal,460,37,48,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,1,2,8,C,2,C2,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,27,"NA"
e30-63-1-2-F2,6.8997533990099456,8.680794188,0.7948297413326424,1,28,3,12,0,7.5,90,750,Exp,63,1,14.6,0.82699999999999996,6.23,Round,2.5,0.3,Aeraseal,460,37,48,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,5,2,7,F,2,F2,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,26,"NA"
e30-64-1-2-C9,9.615854849332052,14.463653333000002,0.6648289078799128,1,28,7,12,0.24,7.5,90,750,Exp,64,1,14.6,0.82699999999999996,4.96,Round,10,0.3,Aeraseal,460,37,48,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,8,2,8,C,9,C9,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,25,"NA"
e30-7-1-2-E3,11.0996049307668,10.9274450405,1.015754816393835,2,20,7,12,0,6.7,90,750,Exp,7,1,9.08,5.14,7.29,Round,2.5,0.3,Aeraseal,460,30,48,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,10,2,3,E,3,E3,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,7,"NA"
e30-8-1-2-B2,4.935467861959054,8.3617630505,0.5902424921815899,2,20,3,12,0.24,6.7,90,750,Exp,8,1,9.08,5.14,8.56,Round,10,0.3,Aeraseal,460,30,48,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,1,2,4,B,2,B2,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,8,"NA"
e30-9-1-1-E7,3.6892416785210633,8.761391528,0.4210794217711695,2,20,3,12,0.24,6.7,90,750,Exp,9,1,9.08,5.14,8.56,Round,2.5,0.1,Aeraseal,460,37,24,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e30,6,1,5,E,7,E7,14,2017-10-25T00:00:00Z,2017-10-18T00:00:00Z,8,"NA"
